id,tweet,label
176,RT @MoHFW_INDIA: #IndiaFightsCorona Kudos to India's frontline health workers! The country achieves record high of 101468 #COVID19 RECO…,real
177,298 new cases of #COVID19Nigeria; Plateau-108 Kaduna-49 Lagos-47 Ogun-18 Osun-17 FCT-15 Ondo-14 Edo-8 Oyo-6 Akwa Ibom-4 Cross River-4 Borno-3 Ekiti-2 Bauchi-1 Kano-1 Rivers-1 49068 confirmed 36497 discharged 975 deaths https://t.co/aIPEWeoFqG,real
178,"When we've eradicated Covid-19, can we get started on the morons?

Get the T-Shirt HERE &gt;&gt;&gt; https://t.co/frnAyhlDo2 https://t.co/Js43f8lRY1",fake
179,Coronavirus: Social distancing rules relaxed for couples in 'established relationships' https://t.co/8UrMpGcPeL,real
180,Countries without 5G are free from coronavirus,fake
181,Measures put in place as part of the ease of lockdown include opening of: 🕗Neighborhood markets on MON WEDS SAT 8am - 3pm 🕗Banks &amp; corporate offices from 8am - 2pm 🕗Government offices on MON WEDS FRI 8am - 2pm CLOSED: Schools mosques churches bars clubs &amp; gardens https://t.co/0AzxWGKHFO,real
182,The Indian Government May Reduce Employees' Pension By 30%,fake
183,Trump Positively Hates His New Nickname “Bunker Boy” https://t.co/dWQ6YuMzvU #donaldtrump #coronavirus #golf,fake
184,The CDC updated the COVID-19 number to admit that only 6% of all the 153504 deaths recorded actually died from COVID-19.,fake
185,"Dr V. K.Srinivas , Vice President, Bharat biotech, taking Corona vaccine clinical trial After taking the first dose that he said he is the first person in India to take vaccine developed by his team in Bharat Biotech. Look at the confidence that they have in their product.",fake
186,#IndiaFightsCorona A total of 95880 recoveries have been recorded in the last 24 hours. 90% of the new recovered cases are being reported from 16 States/UTs. https://t.co/ZwSRzVNsYe,real
187,#IndiaFightsCorona There has been a unprecedented surge in #COVID Recoveries in India. There is more than 100% increase in patients recovered and discharged in the past 29 days. https://t.co/vB1DQhRw7B,real
188,"To clarify: these states only post positive tests which doesn't allow us to understand the scope of their testing. Thankfully @WBUR got a number of out MA. 95 positives out of ""more than 200"" tests. Even if ""more than 200"" means 299 that's not good. https://t.co/uQPTQsetk5",real
189,Prevalence of asymptomatic infections in children correlates with the overall incidence of COVID-19 in the local population new JAMA Pediatrics study finds. https://t.co/uvlTR9mvA3 https://t.co/I65pOcY0W4,real
190,This year the deworming campaign will be implemented through #DoorToDoorDeworming &amp; Frontline health workers will observe #COVID19 safety guidelines while visiting each house to administer Albendazole. Ensure to get your child dewormed. #HealthForAll https://t.co/JdN9dMVEWo,real
191,"We need to develop a digital certificate that shows who has received all
the vaccinations. Only those with all the required vaccinations may 
travel, visit churches, participate in sports and music events, get a 
job, etc.",fake
192,Situation is 😭. #CoronaInPakistan https://t.co/eBIY6UCPgb,fake
193,#IndiaFightsCorona India has leapfrogged with #COVID19 tests! More than 4.14 crore tests conducted. India has crossed 10.55 lakh tests on a single day. https://t.co/8amLfVxlVK,real
194,Our hospitalization data became very solid with the inclusion of Florida’s numbers on July 10. Then came the new HHS guidelines. Since then some individual states' numbers have become more erratic. See for example Alabama today. https://t.co/G5zOAVA7kg,real
195,What will remain of at-home and telehealth innovations in the post-COVID era is the million-dollar question. https://t.co/g5R6a1BbuD,real
196,RT @drharshvardhan: #CoronaVirusUpdates 👉12 States and UTs have registered Recovery Rate more than the national average 👉79% of the new…,real
197,Authorities should implement temperature tests to travelers from China.,fake
198,@ericcolson We brute force it with people. Our preferred source is the official state website but sometimes they announce things at press conferences or to reporters which we make an effort to track. -@alexismadrigal,real
199,Chinese elderly couple infected with coronavirus says goodbye while they are in a hospital.,fake
200,The Welsh Government says Rhondda Cynon Taf in South Wales will be put under local lockdown restrictions from 6pm tomorrow. @SkyEnda has the latest from Pontypridd 👇 Read more: https://t.co/Lcq5Qbj4Wc https://t.co/KyS3zRs2kK,real
201,We now have 1428 people reported as having recovered from COVID-19 an increase of seven on yesterday. This is 95% of all confirmed and probable cases. ⁣ ⁣ Today there are three people receiving hospital-level care for COVID-19 – none of these patients are in ICU.⁣,real
202,• We still have 16 significant clusters. ⁣ ⁣ • There are no additional deaths to report.⁣ ⁣ • Yesterday our laboratories processed 6568 tests bringing the total number of tests completed to date to 209613.⁣,real
203,Yemen is currently suffering from three emergencies - the war the hunger and the #coronavirus.' Disasters Emergency Committee's Saleh Saeed says 1 in 4 people who contract #COVID19 in Yemen die - one of the highest death rates in the world. https://t.co/EGxh9lRg15 #Breakfast https://t.co/yHkLH8E8ue,real
204,Yesterday our laboratories completed ​1043 tests. That brings the total number of tests completed to date to 429643. Please note that testing numbers are usually lower on the weekend.,real
205,"A Good News* Finally an INDIAN student from PONDICHERRY University, named RAMU found a home remedy cure for Covid-19 which is for the very first time accepted by WHO. He proved that by adding 1 tablespoon of black pepper powder to 2 table spoons of honey and some ginger juice for consecutive 5 days would suppress the effects of corona. And eventually go away 100%. – Entire world is starting to accept this remedy. Finally a good news In 2020!! PLEASE CIRCULATE THIS INFORMATION TO ALL YOUR FAMILY MEMBERS AND FRIENDS.",fake
206,499 new cases of #COVID19; Lagos-157 Edo-59 Ondo-56 Oyo-31 Akwa Ibom-22 Borno-21 Plateau-19 Kaduna-18 Katsina-18 Bayelsa-17 FCT-17 Delta-14 Kano-11 Rivers-10 Enugu-8 Ogun-6 Kwara-4 Imo-3 Nasarawa-2 Osun-2 Abia-1 Ekiti-1 Niger-1 Yobe-1 30748 confirmed 12546 discharged 689 deaths https://t.co/F44yWh4c4y,real
207,As of July 14: In the last 7 days #COVID19 cases increased nationally with 3 states each reporting more than 50000 new cases. Help slow the spread by taking steps like wearing cloth face coverings. See more COVID-19 data here: https://t.co/4Ku7nKLZCq https://t.co/x4fmtcabcc,real
208,"Publications that state that ""the new vaccine contains digitizable ‘RNA’"" an alleged ""replicant that is activated by 5G"" and that is why ""the virus can be reactivated after the patient recovers""",fake
209,The photo does not show a COVID-19 protest in Berlin. It was taken in August 2019 in Zurich Switzerland during the 28th annual techno Street Parade. https://t.co/xrfegZg9xp https://t.co/i1hXmldWjt,fake
210,"International fact checkers have been busy debunking claims of people infected by #coronavirus being ""exterminated"": https://t.co/cczZaeGfSV via @factchecknet #CoronaVirusFacts #DatosCoronaVirus",fake
211,Images of BJP men smearing cow dung on one another after their party leader Suman Haripriya has said that cow dung may help cure Coronavirus.,fake
212,The risk of spread of COVID-19 from these two cases while they were travelling to New Zealand and in the managed isolation facility they were in is low but not impossible so we are ensuring all steps are in place to mitigate the risk.,real
213,RT @drharshvardhan: #CoronaVirusUpdates Of the new recovered cases about 60% are being reported from five States viz. Maharashtra Tami…,real
214,"The substance, chlorine dioxide, is a powerful bleach used in textile manufacturing. The Grenons market it as “miracle mineral solution” or MMS which they say when drunk as a dilution can cure almost all illnesses including Covid, cancer, HIV/Aids as well as the condition autism. https://t.co/zhhRf0r46S",fake
215,New Virus Expected To Take Covid-19 Crown In Autumn https://t.co/Kt9vpGmLDD #china #coronavirus #pig #virus,fake
216,Fauci and Newsom get down to it in dark little club on collapsing virus narrative https://t.co/Wnyi0b4fcg #coronavirus #dranthonyfauci,fake
217,Today’s new case is a woman in her 30s who arrived from Dubai on September 9 who is related to the three cases reported yesterday. Today there are three people in hospital with COVID-19. One is in isolation on a ward in Auckland City Hospital.,real
218,“Church services can’t resume until we’re all vaccinated says Bill Gates.”,fake
219,Instagram posts marketing Cinchona bark powder as the substance from which the drug chloroquine is made and suggesting the powder as a potential protection or cure for COVID-19.,fake
220,Since August 11 our contact tracing team has identified 4014 close contacts of cases of which 4006 have been contacted and are self-isolating or have completed self-isolation. We are in the process of contacting the rest.,real
221,"NEWS! Pro-COVID activists step up campaign with demands for access to pure, laboratory-grade coronavirus https://t.co/UcxPYTYPIt https://t.co/Uw9eaqTaf7",fake
222,Queen Elizabeth Stepping Down Permanently As Queen Amid Coronavirus Pandemic? https://t.co/lUFKjTWqAB,fake
223,197 new cases of #COVID19Nigeria; Plateau-83 Lagos-48 Kaduna-17 FCT-16 Ogun-11 Katsina-7 Imo-4 Edo-3 Nasarawa-3 Rivers-2 Bayelsa-1 Oyo-1 Osun-1 55829 confirmed 43810 discharged 1075 deaths https://t.co/e7MmZf9MK9,real
224,"???North Carolina & Virginia State line is closed. Nothing in or out.""",fake
225,"I enjoyed the great indoors in 2020

Get your commemorative lockdown T-shirt HERE &gt;&gt;&gt; https://t.co/ZYLMzNFoeg https://t.co/JiUugvY2gn",fake
226,CDC’s symptom-based strategy offers an alternative to testing. https://t.co/WBMfTqle9k #covid19,real
227,It's vital that Governors maintain restrictions on businesses until after the November Elections because economic recovery will help Trump be re-elected.,fake
228,#IndiaFightsCorona On a steep rising curve India’s Recovery Rate touches 78.27%. 60% of Total Active Cases in 5 Most Affected States.They are also reporting close to 60% of total recovered cases. https://t.co/aQJQDQcqmD https://t.co/M1B5DVUyP1,real
229,Wearing a cloth face covering CORRECTLY can help prevent the spread of #COVID19 to others. When you go out on essential trips follow these “do’s”. If you have a child remember those under age 2 should not wear a face covering. See https://t.co/lxWMe4NUBD. https://t.co/5F37rjgvK3,real
